customer_id,first_order_date,acquisition_channel,first_order_month,Second Order Date,Days to 2nd Purchase,Repeat Bucket,Repeat Bucket Sort
6680,"Monday, 15 July 2024",Paid Social,2024-07,13/12/2025 00:00:00,516,90+ days,6
6681,"Monday, 22 July 2024",Paid Social,2024-07,27/07/2025 00:00:00,370,90+ days,6
6843,"Friday, 19 July 2024",Paid Social,2024-07,23/01/2025 00:00:00,188,90+ days,6
7038,"Sunday, 7 July 2024",Paid Social,2024-07,17/03/2025 00:00:00,253,90+ days,6
7206,"Wednesday, 17 July 2024",Paid Social,2024-07,02/11/2025 00:00:00,473,90+ days,6
7220,"Monday, 22 July 2024",Paid Social,2024-07,02/10/2025 00:00:00,437,90+ days,6
7317,"Tuesday, 9 July 2024",Paid Social,2024-07,25/12/2025 00:00:00,534,90+ days,6
7464,"Monday, 29 July 2024",Paid Social,2024-07,17/10/2025 00:00:00,445,90+ days,6
7743,"Sunday, 21 July 2024",Paid Social,2024-07,10/03/2025 00:00:00,232,90+ days,6
7812,"Thursday, 25 July 2024",Paid Social,2024-07,27/10/2025 00:00:00,459,90+ days,6
7924,"Monday, 29 July 2024",Paid Social,2024-07,20/11/2025 00:00:00,479,90+ days,6
7954,"Wednesday, 10 July 2024",Paid Social,2024-07,23/05/2025 00:00:00,317,90+ days,6
7975,"Friday, 12 July 2024",Paid Social,2024-07,12/01/2025 00:00:00,184,90+ days,6
8007,"Saturday, 20 July 2024",Paid Social,2024-07,04/04/2025 00:00:00,258,90+ days,6
8096,"Wednesday, 17 July 2024",Paid Social,2024-07,26/12/2025 00:00:00,527,90+ days,6
8391,"Wednesday, 10 July 2024",Paid Social,2024-07,11/12/2025 00:00:00,519,90+ days,6
8574,"Wednesday, 10 July 2024",Paid Social,2024-07,20/12/2025 00:00:00,528,90+ days,6
8611,"Monday, 8 July 2024",Paid Social,2024-07,07/07/2025 00:00:00,364,90+ days,6
8679,"Friday, 19 July 2024",Paid Social,2024-07,05/11/2025 00:00:00,474,90+ days,6
8721,"Thursday, 4 July 2024",Paid Social,2024-07,29/09/2025 00:00:00,452,90+ days,6
8722,"Monday, 15 July 2024",Paid Social,2024-07,11/11/2025 00:00:00,484,90+ days,6
8748,"Saturday, 27 July 2024",Paid Social,2024-07,14/12/2025 00:00:00,505,90+ days,6
8847,"Tuesday, 30 July 2024",Paid Social,2024-07,16/06/2025 00:00:00,321,90+ days,6
8886,"Tuesday, 2 July 2024",Paid Social,2024-07,18/01/2025 00:00:00,200,90+ days,6
8940,"Monday, 29 July 2024",Paid Social,2024-07,15/04/2025 00:00:00,260,90+ days,6
8981,"Sunday, 28 July 2024",Paid Social,2024-07,26/05/2025 00:00:00,302,90+ days,6
9007,"Sunday, 21 July 2024",Paid Social,2024-07,17/07/2025 00:00:00,361,90+ days,6
9103,"Sunday, 7 July 2024",Paid Social,2024-07,06/12/2025 00:00:00,517,90+ days,6
9108,"Friday, 5 July 2024",Paid Social,2024-07,17/02/2025 00:00:00,227,90+ days,6
9450,"Saturday, 27 July 2024",Paid Social,2024-07,27/04/2025 00:00:00,274,90+ days,6
9452,"Thursday, 11 July 2024",Paid Social,2024-07,23/07/2025 00:00:00,377,90+ days,6
9472,"Friday, 26 July 2024",Paid Social,2024-07,22/08/2025 00:00:00,392,90+ days,6
9483,"Tuesday, 16 July 2024",Paid Social,2024-07,12/11/2025 00:00:00,484,90+ days,6
9486,"Friday, 5 July 2024",Paid Social,2024-07,03/05/2025 00:00:00,302,90+ days,6
9528,"Saturday, 13 July 2024",Paid Social,2024-07,19/12/2025 00:00:00,524,90+ days,6
9529,"Tuesday, 23 July 2024",Paid Social,2024-07,02/09/2025 00:00:00,406,90+ days,6
9546,"Sunday, 7 July 2024",Paid Social,2024-07,28/02/2025 00:00:00,236,90+ days,6
9549,"Wednesday, 17 July 2024",Paid Social,2024-07,12/12/2025 00:00:00,513,90+ days,6
9612,"Sunday, 28 July 2024",Paid Social,2024-07,17/03/2025 00:00:00,232,90+ days,6
9633,"Monday, 8 July 2024",Paid Social,2024-07,19/12/2025 00:00:00,529,90+ days,6
9658,"Sunday, 7 July 2024",Paid Social,2024-07,28/01/2025 00:00:00,205,90+ days,6
9698,"Friday, 26 July 2024",Paid Social,2024-07,10/01/2025 00:00:00,168,90+ days,6
9708,"Tuesday, 9 July 2024",Paid Social,2024-07,28/12/2025 00:00:00,537,90+ days,6
9800,"Tuesday, 2 July 2024",Paid Social,2024-07,18/01/2025 00:00:00,200,90+ days,6
9868,"Sunday, 28 July 2024",Paid Social,2024-07,06/02/2025 00:00:00,193,90+ days,6
10049,"Tuesday, 9 July 2024",Paid Social,2024-07,10/02/2025 00:00:00,216,90+ days,6
10257,"Sunday, 28 July 2024",Paid Social,2024-07,22/09/2025 00:00:00,421,90+ days,6
10397,"Friday, 19 July 2024",Paid Social,2024-07,06/12/2025 00:00:00,505,90+ days,6
10566,"Friday, 12 July 2024",Paid Social,2024-07,28/05/2025 00:00:00,320,90+ days,6
10660,"Tuesday, 9 July 2024",Paid Social,2024-07,15/02/2025 00:00:00,221,90+ days,6
10678,"Friday, 19 July 2024",Paid Social,2024-07,07/02/2025 00:00:00,203,90+ days,6
10791,"Tuesday, 2 July 2024",Paid Social,2024-07,24/11/2025 00:00:00,510,90+ days,6
10808,"Monday, 15 July 2024",Paid Social,2024-07,21/11/2025 00:00:00,494,90+ days,6
10862,"Thursday, 25 July 2024",Paid Social,2024-07,24/09/2025 00:00:00,426,90+ days,6
10934,"Sunday, 21 July 2024",Paid Social,2024-07,11/12/2025 00:00:00,508,90+ days,6
10992,"Monday, 1 July 2024",Paid Social,2024-07,10/12/2025 00:00:00,527,90+ days,6
11005,"Tuesday, 30 July 2024",Paid Social,2024-07,05/08/2025 00:00:00,371,90+ days,6
11074,"Saturday, 13 July 2024",Paid Social,2024-07,09/06/2025 00:00:00,331,90+ days,6
11245,"Friday, 12 July 2024",Paid Social,2024-07,19/08/2025 00:00:00,403,90+ days,6
11261,"Monday, 15 July 2024",Paid Social,2024-07,05/06/2025 00:00:00,325,90+ days,6
11339,"Monday, 29 July 2024",Paid Social,2024-07,24/02/2025 00:00:00,210,90+ days,6
11469,"Thursday, 25 July 2024",Paid Social,2024-07,21/04/2025 00:00:00,270,90+ days,6
11517,"Saturday, 27 July 2024",Paid Social,2024-07,30/12/2025 00:00:00,521,90+ days,6
11550,"Tuesday, 30 July 2024",Paid Social,2024-07,05/10/2025 00:00:00,432,90+ days,6
11632,"Tuesday, 30 July 2024",Paid Social,2024-07,03/02/2025 00:00:00,188,90+ days,6
11730,"Monday, 22 July 2024",Paid Social,2024-07,24/10/2025 00:00:00,459,90+ days,6
12155,"Saturday, 20 July 2024",Paid Social,2024-07,28/05/2025 00:00:00,312,90+ days,6
12176,"Sunday, 21 July 2024",Paid Social,2024-07,17/09/2025 00:00:00,423,90+ days,6
12196,"Saturday, 27 July 2024",Paid Social,2024-07,31/12/2025 00:00:00,522,90+ days,6
12286,"Tuesday, 16 July 2024",Paid Social,2024-07,10/04/2025 00:00:00,268,90+ days,6
12353,"Wednesday, 24 July 2024",Paid Social,2024-07,05/09/2025 00:00:00,408,90+ days,6
12623,"Thursday, 18 July 2024",Paid Social,2024-07,06/12/2025 00:00:00,506,90+ days,6
12856,"Tuesday, 30 July 2024",Paid Social,2024-07,07/02/2025 00:00:00,192,90+ days,6
12875,"Friday, 26 July 2024",Paid Social,2024-07,09/05/2025 00:00:00,287,90+ days,6
12948,"Tuesday, 16 July 2024",Paid Social,2024-07,31/10/2025 00:00:00,472,90+ days,6
13009,"Sunday, 28 July 2024",Paid Social,2024-07,29/04/2025 00:00:00,275,90+ days,6
13075,"Sunday, 14 July 2024",Paid Social,2024-07,04/07/2025 00:00:00,355,90+ days,6
13150,"Wednesday, 31 July 2024",Paid Social,2024-07,02/10/2025 00:00:00,428,90+ days,6
13261,"Monday, 22 July 2024",Paid Social,2024-07,25/08/2025 00:00:00,399,90+ days,6
13303,"Saturday, 6 July 2024",Paid Social,2024-07,12/11/2025 00:00:00,494,90+ days,6
13319,"Monday, 29 July 2024",Paid Social,2024-07,27/04/2025 00:00:00,272,90+ days,6
13343,"Tuesday, 9 July 2024",Paid Social,2024-07,10/06/2025 00:00:00,336,90+ days,6
13448,"Sunday, 28 July 2024",Paid Social,2024-07,23/08/2025 00:00:00,391,90+ days,6
21,"Sunday, 7 January 2024",Paid Social,2024-01,04/02/2025 00:00:00,394,90+ days,6
64,"Wednesday, 17 January 2024",Paid Social,2024-01,24/11/2025 00:00:00,677,90+ days,6
240,"Wednesday, 3 January 2024",Paid Social,2024-01,20/10/2025 00:00:00,656,90+ days,6
279,"Monday, 15 January 2024",Paid Social,2024-01,09/01/2025 00:00:00,360,90+ days,6
292,"Wednesday, 17 January 2024",Paid Social,2024-01,25/06/2025 00:00:00,525,90+ days,6
325,"Monday, 29 January 2024",Paid Social,2024-01,30/09/2025 00:00:00,610,90+ days,6
541,"Saturday, 27 January 2024",Paid Social,2024-01,12/10/2025 00:00:00,624,90+ days,6
550,"Monday, 29 January 2024",Paid Social,2024-01,18/01/2025 00:00:00,355,90+ days,6
581,"Friday, 19 January 2024",Paid Social,2024-01,23/03/2025 00:00:00,429,90+ days,6
682,"Tuesday, 9 January 2024",Paid Social,2024-01,11/04/2025 00:00:00,458,90+ days,6
704,"Saturday, 6 January 2024",Paid Social,2024-01,24/09/2025 00:00:00,627,90+ days,6
826,"Saturday, 27 January 2024",Paid Social,2024-01,14/03/2025 00:00:00,412,90+ days,6
884,"Saturday, 20 January 2024",Paid Social,2024-01,21/03/2025 00:00:00,426,90+ days,6
930,"Wednesday, 3 January 2024",Paid Social,2024-01,29/04/2025 00:00:00,482,90+ days,6
956,"Saturday, 6 January 2024",Paid Social,2024-01,12/11/2025 00:00:00,676,90+ days,6
1186,"Thursday, 25 January 2024",Paid Social,2024-01,06/09/2025 00:00:00,590,90+ days,6
1358,"Monday, 29 January 2024",Paid Social,2024-01,19/06/2025 00:00:00,507,90+ days,6
1447,"Monday, 22 January 2024",Paid Social,2024-01,31/10/2025 00:00:00,648,90+ days,6
1577,"Monday, 29 January 2024",Paid Social,2024-01,24/09/2025 00:00:00,604,90+ days,6
1653,"Friday, 26 January 2024",Paid Social,2024-01,21/11/2025 00:00:00,665,90+ days,6
1673,"Monday, 15 January 2024",Paid Social,2024-01,09/11/2025 00:00:00,664,90+ days,6
1823,"Sunday, 21 January 2024",Paid Social,2024-01,18/04/2025 00:00:00,453,90+ days,6
1858,"Monday, 15 January 2024",Paid Social,2024-01,06/04/2025 00:00:00,447,90+ days,6
2043,"Wednesday, 10 January 2024",Paid Social,2024-01,12/07/2025 00:00:00,549,90+ days,6
2096,"Tuesday, 2 January 2024",Paid Social,2024-01,21/03/2025 00:00:00,444,90+ days,6
2223,"Thursday, 18 January 2024",Paid Social,2024-01,06/03/2025 00:00:00,413,90+ days,6
2247,"Friday, 19 January 2024",Paid Social,2024-01,03/11/2025 00:00:00,654,90+ days,6
2311,"Saturday, 6 January 2024",Paid Social,2024-01,27/09/2025 00:00:00,630,90+ days,6
2313,"Monday, 15 January 2024",Paid Social,2024-01,22/10/2025 00:00:00,646,90+ days,6
2415,"Thursday, 4 January 2024",Paid Social,2024-01,22/12/2025 00:00:00,718,90+ days,6
2422,"Monday, 8 January 2024",Paid Social,2024-01,09/12/2025 00:00:00,701,90+ days,6
2448,"Wednesday, 17 January 2024",Paid Social,2024-01,19/01/2025 00:00:00,368,90+ days,6
2514,"Tuesday, 9 January 2024",Paid Social,2024-01,09/11/2025 00:00:00,670,90+ days,6
2568,"Tuesday, 2 January 2024",Paid Social,2024-01,30/12/2025 00:00:00,728,90+ days,6
2609,"Wednesday, 10 January 2024",Paid Social,2024-01,14/04/2025 00:00:00,460,90+ days,6
2931,"Monday, 15 January 2024",Paid Social,2024-01,05/12/2025 00:00:00,690,90+ days,6
2987,"Friday, 26 January 2024",Paid Social,2024-01,30/03/2025 00:00:00,429,90+ days,6
3009,"Wednesday, 3 January 2024",Paid Social,2024-01,15/09/2025 00:00:00,621,90+ days,6
3043,"Wednesday, 31 January 2024",Paid Social,2024-01,24/03/2025 00:00:00,418,90+ days,6
3160,"Saturday, 27 January 2024",Paid Social,2024-01,24/08/2025 00:00:00,575,90+ days,6
3334,"Monday, 1 January 2024",Paid Social,2024-01,06/08/2025 00:00:00,583,90+ days,6
3356,"Friday, 26 January 2024",Paid Social,2024-01,10/04/2025 00:00:00,440,90+ days,6
3360,"Saturday, 27 January 2024",Paid Social,2024-01,26/05/2025 00:00:00,485,90+ days,6
3392,"Thursday, 11 January 2024",Paid Social,2024-01,24/04/2025 00:00:00,469,90+ days,6
3459,"Wednesday, 17 January 2024",Paid Social,2024-01,09/05/2025 00:00:00,478,90+ days,6
3566,"Tuesday, 23 January 2024",Paid Social,2024-01,03/04/2025 00:00:00,436,90+ days,6
3632,"Wednesday, 31 January 2024",Paid Social,2024-01,16/10/2025 00:00:00,624,90+ days,6
3750,"Wednesday, 17 January 2024",Paid Social,2024-01,27/05/2025 00:00:00,496,90+ days,6
3771,"Monday, 29 January 2024",Paid Social,2024-01,14/03/2025 00:00:00,410,90+ days,6
3977,"Saturday, 27 January 2024",Paid Social,2024-01,25/12/2025 00:00:00,698,90+ days,6
4103,"Monday, 15 January 2024",Paid Social,2024-01,30/10/2025 00:00:00,654,90+ days,6
4236,"Tuesday, 16 January 2024",Paid Social,2024-01,01/07/2025 00:00:00,532,90+ days,6
4327,"Monday, 15 January 2024",Paid Social,2024-01,25/10/2025 00:00:00,649,90+ days,6
4490,"Tuesday, 16 January 2024",Paid Social,2024-01,12/10/2025 00:00:00,635,90+ days,6
4500,"Monday, 22 January 2024",Paid Social,2024-01,25/02/2025 00:00:00,400,90+ days,6
4516,"Thursday, 18 January 2024",Paid Social,2024-01,17/01/2025 00:00:00,365,90+ days,6
4544,"Tuesday, 30 January 2024",Paid Social,2024-01,16/02/2025 00:00:00,383,90+ days,6
4861,"Friday, 5 January 2024",Paid Social,2024-01,12/03/2025 00:00:00,432,90+ days,6
4869,"Saturday, 6 January 2024",Paid Social,2024-01,27/02/2025 00:00:00,418,90+ days,6
4899,"Wednesday, 31 January 2024",Paid Social,2024-01,01/12/2025 00:00:00,670,90+ days,6
4987,"Saturday, 20 January 2024",Paid Social,2024-01,06/11/2025 00:00:00,656,90+ days,6
5049,"Tuesday, 9 January 2024",Paid Social,2024-01,22/05/2025 00:00:00,499,90+ days,6
5126,"Saturday, 20 January 2024",Paid Social,2024-01,16/01/2025 00:00:00,362,90+ days,6
5142,"Tuesday, 9 January 2024",Paid Social,2024-01,02/07/2025 00:00:00,540,90+ days,6
5273,"Friday, 26 January 2024",Paid Social,2024-01,01/02/2025 00:00:00,372,90+ days,6
5451,"Wednesday, 31 January 2024",Paid Social,2024-01,02/11/2025 00:00:00,641,90+ days,6
5481,"Thursday, 25 January 2024",Paid Social,2024-01,15/08/2025 00:00:00,568,90+ days,6
5660,"Tuesday, 16 January 2024",Paid Social,2024-01,31/10/2025 00:00:00,654,90+ days,6
5985,"Saturday, 27 January 2024",Paid Social,2024-01,30/10/2025 00:00:00,642,90+ days,6
6021,"Wednesday, 3 January 2024",Paid Social,2024-01,06/10/2025 00:00:00,642,90+ days,6
6028,"Monday, 1 January 2024",Paid Social,2024-01,17/11/2025 00:00:00,686,90+ days,6
6047,"Friday, 26 January 2024",Paid Social,2024-01,26/01/2025 00:00:00,366,90+ days,6
6076,"Tuesday, 2 January 2024",Paid Social,2024-01,21/12/2025 00:00:00,719,90+ days,6
6171,"Wednesday, 10 January 2024",Paid Social,2024-01,11/03/2025 00:00:00,426,90+ days,6
6183,"Thursday, 18 January 2024",Paid Social,2024-01,13/05/2025 00:00:00,481,90+ days,6
6203,"Wednesday, 17 January 2024",Paid Social,2024-01,17/04/2025 00:00:00,456,90+ days,6
6208,"Monday, 8 January 2024",Paid Social,2024-01,20/07/2025 00:00:00,559,90+ days,6
6219,"Tuesday, 30 January 2024",Paid Social,2024-01,30/03/2025 00:00:00,425,90+ days,6
6236,"Thursday, 18 January 2024",Paid Social,2024-01,27/09/2025 00:00:00,618,90+ days,6
6242,"Friday, 19 January 2024",Paid Social,2024-01,23/08/2025 00:00:00,582,90+ days,6
6344,"Wednesday, 17 January 2024",Paid Social,2024-01,17/03/2025 00:00:00,425,90+ days,6
6355,"Saturday, 13 January 2024",Paid Social,2024-01,14/05/2025 00:00:00,487,90+ days,6
6512,"Saturday, 27 January 2024",Paid Social,2024-01,22/11/2025 00:00:00,665,90+ days,6
6563,"Friday, 19 January 2024",Paid Social,2024-01,19/10/2025 00:00:00,639,90+ days,6
6899,"Tuesday, 16 January 2024",Paid Social,2024-01,14/11/2025 00:00:00,668,90+ days,6
6924,"Friday, 12 January 2024",Paid Social,2024-01,14/08/2025 00:00:00,580,90+ days,6
6941,"Saturday, 13 January 2024",Paid Social,2024-01,12/02/2025 00:00:00,396,90+ days,6
7020,"Monday, 15 January 2024",Paid Social,2024-01,25/10/2025 00:00:00,649,90+ days,6
7026,"Tuesday, 23 January 2024",Paid Social,2024-01,18/06/2025 00:00:00,512,90+ days,6
7104,"Friday, 12 January 2024",Paid Social,2024-01,30/12/2025 00:00:00,718,90+ days,6
7190,"Wednesday, 31 January 2024",Paid Social,2024-01,10/11/2025 00:00:00,649,90+ days,6
7447,"Sunday, 21 January 2024",Paid Social,2024-01,06/12/2025 00:00:00,685,90+ days,6
7636,"Sunday, 14 January 2024",Paid Social,2024-01,13/12/2025 00:00:00,699,90+ days,6
7638,"Monday, 29 January 2024",Paid Social,2024-01,19/05/2025 00:00:00,476,90+ days,6
7707,"Sunday, 28 January 2024",Paid Social,2024-01,03/03/2025 00:00:00,400,90+ days,6
7786,"Tuesday, 23 January 2024",Paid Social,2024-01,29/11/2025 00:00:00,676,90+ days,6
7874,"Friday, 12 January 2024",Paid Social,2024-01,18/08/2025 00:00:00,584,90+ days,6
7913,"Wednesday, 31 January 2024",Paid Social,2024-01,14/11/2025 00:00:00,653,90+ days,6
7914,"Monday, 29 January 2024",Paid Social,2024-01,16/09/2025 00:00:00,596,90+ days,6
8299,"Tuesday, 2 January 2024",Paid Social,2024-01,03/05/2025 00:00:00,487,90+ days,6
8340,"Monday, 8 January 2024",Paid Social,2024-01,02/02/2025 00:00:00,391,90+ days,6
8572,"Tuesday, 16 January 2024",Paid Social,2024-01,19/07/2025 00:00:00,550,90+ days,6
8584,"Saturday, 6 January 2024",Paid Social,2024-01,26/12/2025 00:00:00,720,90+ days,6
8655,"Saturday, 27 January 2024",Paid Social,2024-01,23/02/2025 00:00:00,393,90+ days,6
8755,"Saturday, 13 January 2024",Paid Social,2024-01,24/02/2025 00:00:00,408,90+ days,6
8858,"Monday, 29 January 2024",Paid Social,2024-01,19/03/2025 00:00:00,415,90+ days,6
8911,"Monday, 22 January 2024",Paid Social,2024-01,16/11/2025 00:00:00,664,90+ days,6
8923,"Saturday, 6 January 2024",Paid Social,2024-01,27/09/2025 00:00:00,630,90+ days,6
9061,"Thursday, 4 January 2024",Paid Social,2024-01,05/09/2025 00:00:00,610,90+ days,6
9195,"Sunday, 7 January 2024",Paid Social,2024-01,02/11/2025 00:00:00,665,90+ days,6
9246,"Thursday, 25 January 2024",Paid Social,2024-01,16/05/2025 00:00:00,477,90+ days,6
9394,"Sunday, 21 January 2024",Paid Social,2024-01,20/06/2025 00:00:00,516,90+ days,6
9479,"Sunday, 21 January 2024",Paid Social,2024-01,25/10/2025 00:00:00,643,90+ days,6
9487,"Saturday, 13 January 2024",Paid Social,2024-01,21/01/2025 00:00:00,374,90+ days,6
9510,"Wednesday, 31 January 2024",Paid Social,2024-01,26/11/2025 00:00:00,665,90+ days,6
9672,"Thursday, 11 January 2024",Paid Social,2024-01,29/05/2025 00:00:00,504,90+ days,6
9884,"Friday, 5 January 2024",Paid Social,2024-01,24/09/2025 00:00:00,628,90+ days,6
10008,"Sunday, 28 January 2024",Paid Social,2024-01,14/02/2025 00:00:00,383,90+ days,6
10067,"Sunday, 28 January 2024",Paid Social,2024-01,19/09/2025 00:00:00,600,90+ days,6
10147,"Monday, 22 January 2024",Paid Social,2024-01,05/01/2025 00:00:00,349,90+ days,6
10315,"Tuesday, 16 January 2024",Paid Social,2024-01,28/07/2025 00:00:00,559,90+ days,6
10319,"Monday, 15 January 2024",Paid Social,2024-01,07/12/2025 00:00:00,692,90+ days,6
10422,"Saturday, 20 January 2024",Paid Social,2024-01,12/09/2025 00:00:00,601,90+ days,6
10605,"Monday, 1 January 2024",Paid Social,2024-01,06/05/2025 00:00:00,491,90+ days,6
10657,"Monday, 15 January 2024",Paid Social,2024-01,22/01/2025 00:00:00,373,90+ days,6
10724,"Monday, 1 January 2024",Paid Social,2024-01,17/07/2025 00:00:00,563,90+ days,6
10743,"Wednesday, 17 January 2024",Paid Social,2024-01,01/03/2025 00:00:00,409,90+ days,6
10753,"Monday, 8 January 2024",Paid Social,2024-01,19/08/2025 00:00:00,589,90+ days,6
10788,"Monday, 1 January 2024",Paid Social,2024-01,03/06/2025 00:00:00,519,90+ days,6
10838,"Saturday, 27 January 2024",Paid Social,2024-01,04/11/2025 00:00:00,647,90+ days,6
10935,"Saturday, 20 January 2024",Paid Social,2024-01,31/05/2025 00:00:00,497,90+ days,6
10939,"Tuesday, 30 January 2024",Paid Social,2024-01,09/06/2025 00:00:00,496,90+ days,6
10972,"Wednesday, 31 January 2024",Paid Social,2024-01,22/10/2025 00:00:00,630,90+ days,6
10999,"Monday, 22 January 2024",Paid Social,2024-01,29/12/2025 00:00:00,707,90+ days,6
11044,"Sunday, 28 January 2024",Paid Social,2024-01,23/08/2025 00:00:00,573,90+ days,6
11104,"Thursday, 4 January 2024",Paid Social,2024-01,25/10/2025 00:00:00,660,90+ days,6
11109,"Saturday, 27 January 2024",Paid Social,2024-01,14/10/2025 00:00:00,626,90+ days,6
11186,"Friday, 26 January 2024",Paid Social,2024-01,07/09/2025 00:00:00,590,90+ days,6
11188,"Wednesday, 17 January 2024",Paid Social,2024-01,20/02/2025 00:00:00,400,90+ days,6
11578,"Tuesday, 30 January 2024",Paid Social,2024-01,30/04/2025 00:00:00,456,90+ days,6
11652,"Friday, 19 January 2024",Paid Social,2024-01,25/04/2025 00:00:00,462,90+ days,6
11813,"Thursday, 25 January 2024",Paid Social,2024-01,15/11/2025 00:00:00,660,90+ days,6
11933,"Wednesday, 31 January 2024",Paid Social,2024-01,04/01/2025 00:00:00,339,90+ days,6
11936,"Wednesday, 31 January 2024",Paid Social,2024-01,16/11/2025 00:00:00,655,90+ days,6
11985,"Thursday, 4 January 2024",Paid Social,2024-01,25/04/2025 00:00:00,477,90+ days,6
11996,"Thursday, 11 January 2024",Paid Social,2024-01,10/10/2025 00:00:00,638,90+ days,6
12026,"Sunday, 14 January 2024",Paid Social,2024-01,26/07/2025 00:00:00,559,90+ days,6
12035,"Wednesday, 24 January 2024",Paid Social,2024-01,01/11/2025 00:00:00,647,90+ days,6
12254,"Wednesday, 31 January 2024",Paid Social,2024-01,29/07/2025 00:00:00,545,90+ days,6
12270,"Thursday, 18 January 2024",Paid Social,2024-01,26/11/2025 00:00:00,678,90+ days,6
12271,"Wednesday, 3 January 2024",Paid Social,2024-01,23/04/2025 00:00:00,476,90+ days,6
12336,"Monday, 22 January 2024",Paid Social,2024-01,02/01/2025 00:00:00,346,90+ days,6
12390,"Friday, 26 January 2024",Paid Social,2024-01,13/10/2025 00:00:00,626,90+ days,6
